"","Compound.Name","type","SampID","Normer","m","sd","rsd","Poo.Picked.IS","PooPlus.IS"
"1218","Aspartic acid","Smp","32ppt-1C","13C-Sulfoacetic Acid.Norm.Area",63941419.9908534,14449258.7986081,0.225976507882919,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1219","Aspartic acid","Smp","32ppt-1C","13C-Sulfolactic Acid.Norm.Area",80948441.7341532,10191105.7759284,0.125896256402285,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1220","Aspartic acid","Smp","32ppt-1C","13C Acetyl CoA.Norm.Area",62539362.9188581,5624252.05994174,0.0899313935647048,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1221","Aspartic acid","Smp","32ppt-1C","15N AMP.Norm.Area",56340124.1607084,1718941.5310054,0.0305100770829361,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1222","Aspartic acid","Smp","32ppt-1C","15N GMP.Norm.Area",60858059.4504355,6640338.02602668,0.10911189226194,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1223","Aspartic acid","Smp","32ppt-1C","D-Methionine.Norm.Area",61896433.4236793,3938472.89557413,0.0636300458318073,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1224","Aspartic acid","Smp","32ppt-1C","d3-Cysteic Acid.Norm.Area",58640892.3848669,2537826.35415602,0.0432774170198498,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1225","Aspartic acid","Smp","32ppt-1C","d4 Succinic Acid.Norm.Area",64057663.9781182,3398290.42765401,0.0530504894592293,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1226","Aspartic acid","Smp","32ppt-1C","d4 Taurine.Norm.Area",71336741.1591463,1842770.45961657,0.0258319966636197,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1227","Aspartic acid","Smp","32ppt-1C","Heavy Alanine.Norm.Area",63679907.5622357,4592044.32789474,0.0721113535443946,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1228","Aspartic acid","Smp","32ppt-1C","Heavy Histidine.Norm.Area",48382666.6561325,3304340.90922252,0.0682959650138197,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1229","Aspartic acid","Smp","32ppt-1C","Heavy Isoleucine.Norm.Area",64190847.6780566,4766338.64946824,0.0742526204572555,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1230","Aspartic acid","Smp","32ppt-1C","Heavy Proline.Norm.Area",68068271.9472567,1867839.28563961,0.0274406743730312,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1231","Aspartic acid","Smp","32ppt-1C","Heavy Valine.Norm.Area",67562542.3835816,2483195.08768666,0.03675402079437,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1232","Aspartic acid","Smp","32ppt-1C","inj.vol.Norm.Area",68019926.6666667,2093856.67962001,0.0307829893713501,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1233","Aspartic acid","Smp","32ppt4C","13C-Isethionic Acid.Norm.Area",35507984.7736101,3840614.45581072,0.108161994556929,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1234","Aspartic acid","Smp","32ppt4C","13C-Sulfoacetic Acid.Norm.Area",29015232.353304,7998114.77209341,0.275652273767942,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1235","Aspartic acid","Smp","32ppt4C","13C-Sulfolactic Acid.Norm.Area",28052462.7056633,1485785.89389835,0.0529645439506596,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1236","Aspartic acid","Smp","32ppt4C","13C Acetyl CoA.Norm.Area",39069212.808725,9849263.34485674,0.252097819146671,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1237","Aspartic acid","Smp","32ppt4C","15N AMP.Norm.Area",37525577.8858004,8335784.95052453,0.222136084776426,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1238","Aspartic acid","Smp","32ppt4C","15N GMP.Norm.Area",33071154.8924163,5416927.68829661,0.163796145188108,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1239","Aspartic acid","Smp","32ppt4C","D-Methionine.Norm.Area",29169034.6853087,3656723.94308446,0.125363214193928,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1240","Aspartic acid","Smp","32ppt4C","d3-Cysteic Acid.Norm.Area",37124459.5075245,5833808.99337207,0.157141923970359,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1241","Aspartic acid","Smp","32ppt4C","d4 Succinic Acid.Norm.Area",33716246.625082,6928401.53635146,0.205491483479579,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1242","Aspartic acid","Smp","32ppt4C","d4 Taurine.Norm.Area",35010159.543229,2853392.31775427,0.0815018370376469,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1243","Aspartic acid","Smp","32ppt4C","Heavy Alanine.Norm.Area",36762404.845663,3756027.08765248,0.102170331441078,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1244","Aspartic acid","Smp","32ppt4C","Heavy Histidine.Norm.Area",45943438.7627765,5980758.13021362,0.13017654514488,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1245","Aspartic acid","Smp","32ppt4C","Heavy Isoleucine.Norm.Area",32686272.2354624,2636948.35251816,0.0806744903035243,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1246","Aspartic acid","Smp","32ppt4C","Heavy Proline.Norm.Area",29396328.2150248,772401.481771519,0.0262754408006894,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1247","Aspartic acid","Smp","32ppt4C","Heavy Valine.Norm.Area",29153417.5165439,960212.40467452,0.0329365297955076,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1248","Aspartic acid","Smp","32ppt4C","inj.vol.Norm.Area",37431007.3333333,3387994.52164512,0.090513046883139,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1249","Aspartic acid","Smp","40ppt-1C","13C-Isethionic Acid.Norm.Area",61293584.0967126,2715559.87446755,0.0443041456049099,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1250","Aspartic acid","Smp","40ppt-1C","13C-Sulfoacetic Acid.Norm.Area",79023472.5950266,5129879.13701063,0.0649158910454346,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1251","Aspartic acid","Smp","40ppt-1C","13C-Sulfolactic Acid.Norm.Area",65689832.3826757,4732992.9780729,0.0720506173695326,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1252","Aspartic acid","Smp","40ppt-1C","13C Acetyl CoA.Norm.Area",58950352.546499,6098443.51356453,0.103450501144233,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1253","Aspartic acid","Smp","40ppt-1C","15N AMP.Norm.Area",60499881.8870071,627028.11556139,0.0103641213173352,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1254","Aspartic acid","Smp","40ppt-1C","15N GMP.Norm.Area",63179246.1360287,11771777.4703099,0.186323487383254,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1255","Aspartic acid","Smp","40ppt-1C","D-Methionine.Norm.Area",63920333.9846573,9637476.36681482,0.150773247979713,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1256","Aspartic acid","Smp","40ppt-1C","d3-Cysteic Acid.Norm.Area",55728699.9782517,5770791.01856851,0.103551509739516,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1257","Aspartic acid","Smp","40ppt-1C","d4 Succinic Acid.Norm.Area",58507563.7113837,3446209.46553381,0.0589019478324867,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1258","Aspartic acid","Smp","40ppt-1C","d4 Taurine.Norm.Area",58271260.764164,4699156.57763679,0.0806427819822752,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1259","Aspartic acid","Smp","40ppt-1C","Heavy Alanine.Norm.Area",58783863.2587049,8245591.94757423,0.140269650384933,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1260","Aspartic acid","Smp","40ppt-1C","Heavy Histidine.Norm.Area",57049445.3619598,5081694.71225419,0.0890752693564771,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1261","Aspartic acid","Smp","40ppt-1C","Heavy Isoleucine.Norm.Area",51227958.0346706,4707893.13950328,0.0919008549260743,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1262","Aspartic acid","Smp","40ppt-1C","Heavy Proline.Norm.Area",84123317.3647609,10603167.9902555,0.126043150964671,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1263","Aspartic acid","Smp","40ppt-1C","Heavy Valine.Norm.Area",68440940.1900069,7792009.18925235,0.11385011906061,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1264","Aspartic acid","Smp","40ppt-1C","inj.vol.Norm.Area",64744338.6666667,5891104.3229905,0.0909902617635896,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1265","Aspartic acid","Smp","40ppt4C","13C-Isethionic Acid.Norm.Area",28251731.4445103,3110478.31757744,0.110098679214999,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1266","Aspartic acid","Smp","40ppt4C","13C-Sulfoacetic Acid.Norm.Area",37304505.8250082,10226561.6158901,0.274137437012619,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1267","Aspartic acid","Smp","40ppt4C","13C-Sulfolactic Acid.Norm.Area",24209548.6729087,1395044.07479173,0.0576237125953874,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1268","Aspartic acid","Smp","40ppt4C","13C Acetyl CoA.Norm.Area",27285028.2908367,2033767.21715309,0.0745378452781778,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1269","Aspartic acid","Smp","40ppt4C","15N AMP.Norm.Area",27970184.9391842,3779230.21901676,0.1351163829354,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1270","Aspartic acid","Smp","40ppt4C","15N GMP.Norm.Area",28640430.6480761,2615161.62508115,0.0913101362621035,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1271","Aspartic acid","Smp","40ppt4C","D-Methionine.Norm.Area",31541473.8003222,7423395.20139947,0.235353466626015,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1272","Aspartic acid","Smp","40ppt4C","d3-Cysteic Acid.Norm.Area",30386745.3551266,2435118.71541594,0.0801375299314543,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1273","Aspartic acid","Smp","40ppt4C","d4 Succinic Acid.Norm.Area",27758560.5012238,498078.121551528,0.0179432258934885,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1274","Aspartic acid","Smp","40ppt4C","d4 Taurine.Norm.Area",26742027.1381107,5003525.8767504,0.187103462684762,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1275","Aspartic acid","Smp","40ppt4C","Heavy Alanine.Norm.Area",26738929.2957692,1142666.83708909,0.0427342031705769,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1276","Aspartic acid","Smp","40ppt4C","Heavy Histidine.Norm.Area",32415999.3313712,5450496.62787237,0.168142174861089,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1277","Aspartic acid","Smp","40ppt4C","Heavy Isoleucine.Norm.Area",36733088.6994394,8612898.47874678,0.234472481996273,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1278","Aspartic acid","Smp","40ppt4C","Heavy Proline.Norm.Area",26844828.0979803,264835.745886695,0.00986542901001553,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1279","Aspartic acid","Smp","40ppt4C","Heavy Valine.Norm.Area",25763710.9291435,2250475.21186603,0.0873505846287203,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1280","Aspartic acid","Smp","40ppt4C","inj.vol.Norm.Area",29390448,958070.67863702,0.0325980290820004,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"1281","Carnitine","Poo","April10AqExtracts","13C-Isethionic Acid.Norm.Area",220485713.681695,53443411.0828723,0.242389450955657,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1282","Carnitine","Poo","April10AqExtracts","13C-Sulfoacetic Acid.Norm.Area",182648060.869271,25295983.3703095,0.138495767488136,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1283","Carnitine","Poo","April10AqExtracts","13C-Sulfolactic Acid.Norm.Area",234951805.2919,70649420.3140775,0.300697499328869,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1284","Carnitine","Poo","April10AqExtracts","13C Acetyl CoA.Norm.Area",209236702.357762,45416205.460633,0.21705659164413,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1285","Carnitine","Poo","April10AqExtracts","15N AMP.Norm.Area",222120325.522654,49342785.0698107,0.222144393826662,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1286","Carnitine","Poo","April10AqExtracts","15N GMP.Norm.Area",213260303.247922,31238646.5063162,0.146481300225857,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1287","Carnitine","Poo","April10AqExtracts","D-Methionine.Norm.Area",234444554.791647,59174235.1764658,0.252401832190363,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1288","Carnitine","Poo","April10AqExtracts","d3-Cysteic Acid.Norm.Area",228000456.8316,72198003.0628901,0.316657273701058,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1289","Carnitine","Poo","April10AqExtracts","d4 Succinic Acid.Norm.Area",218597785.016098,40791054.7660382,0.186603239200407,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1290","Carnitine","Poo","April10AqExtracts","d4 Taurine.Norm.Area",199651059.908251,21379645.3220188,0.107085057959841,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1291","Carnitine","Poo","April10AqExtracts","Heavy Alanine.Norm.Area",212160961.33008,41099339.3082818,0.193717727571659,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1292","Carnitine","Poo","April10AqExtracts","Heavy Histidine.Norm.Area",205997912.268769,32112857.0027841,0.155889235231112,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1293","Carnitine","Poo","April10AqExtracts","Heavy Isoleucine.Norm.Area",217535962.72699,45640545.5490678,0.209806898027005,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1294","Carnitine","Poo","April10AqExtracts","Heavy Proline.Norm.Area",184240005.687611,9947244.55058223,0.0539906873833272,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1295","Carnitine","Poo","April10AqExtracts","Heavy Valine.Norm.Area",222532391.539332,39104050.5486387,0.175722960051536,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1296","Carnitine","Poo","April10AqExtracts","inj.vol.Norm.Area",247341224,61396722.7328577,0.248226808859237,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1297","Carnitine","Smp","32ppt-1C","13C-Isethionic Acid.Norm.Area",121044262.914001,29181549.4543885,0.241081640317982,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1298","Carnitine","Smp","32ppt-1C","13C-Sulfoacetic Acid.Norm.Area",130969117.502754,33264182.129938,0.253984929914785,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1299","Carnitine","Smp","32ppt-1C","13C-Sulfolactic Acid.Norm.Area",167048918.243281,38732372.1874067,0.231862454391945,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1300","Carnitine","Smp","32ppt-1C","13C Acetyl CoA.Norm.Area",128653005.826147,25651502.8328202,0.199385180844386,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1301","Carnitine","Smp","32ppt-1C","15N AMP.Norm.Area",115445672.158251,16121598.7128056,0.139646626949397,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1302","Carnitine","Smp","32ppt-1C","15N GMP.Norm.Area",124331666.891325,17935681.6635575,0.144256745783314,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1303","Carnitine","Smp","32ppt-1C","D-Methionine.Norm.Area",126214784.006478,11802109.2136725,0.0935081362027033,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1304","Carnitine","Smp","32ppt-1C","d3-Cysteic Acid.Norm.Area",120291218.203157,18516898.1908378,0.153933915271895,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1305","Carnitine","Smp","32ppt-1C","d4 Succinic Acid.Norm.Area",131264154.429456,19798207.0005233,0.150827216208239,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1306","Carnitine","Smp","32ppt-1C","d4 Taurine.Norm.Area",146065680.111774,19412001.5961537,0.132899128537923,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1307","Carnitine","Smp","32ppt-1C","Heavy Alanine.Norm.Area",130909346.896932,24083263.6120466,0.183969015069703,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1308","Carnitine","Smp","32ppt-1C","Heavy Histidine.Norm.Area",99423354.8171766,17583414.3196289,0.176853963054877,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1309","Carnitine","Smp","32ppt-1C","Heavy Isoleucine.Norm.Area",130779248.959725,11302938.4543887,0.0864276140465494,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1310","Carnitine","Smp","32ppt-1C","Heavy Proline.Norm.Area",139083493.440924,14940540.5774787,0.107421378395451,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1311","Carnitine","Smp","32ppt-1C","Heavy Valine.Norm.Area",137799283.33224,11098801.0932686,0.0805432424964712,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1312","Carnitine","Smp","32ppt-1C","inj.vol.Norm.Area",139377642.666667,19737757.9957706,0.141613515755716,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1313","Carnitine","Smp","32ppt4C","13C-Isethionic Acid.Norm.Area",379610397.183596,52029877.7154108,0.137061255701716,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1314","Carnitine","Smp","32ppt4C","13C-Sulfoacetic Acid.Norm.Area",312012951.010227,100337642.455383,0.321581659128291,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1315","Carnitine","Smp","32ppt4C","13C-Sulfolactic Acid.Norm.Area",299559718.362397,24195221.6076633,0.080769276122742,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1316","Carnitine","Smp","32ppt4C","13C Acetyl CoA.Norm.Area",419848108.201912,124996166.435249,0.297717588797937,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1317","Carnitine","Smp","32ppt4C","15N AMP.Norm.Area",402715614.021832,105895227.55462,0.262952872616652,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1318","Carnitine","Smp","32ppt4C","15N GMP.Norm.Area",354519162.021298,73906957.8684701,0.208470982067903,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1319","Carnitine","Smp","32ppt4C","D-Methionine.Norm.Area",312214348.123861,51213452.0566684,0.164032986838744,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1320","Carnitine","Smp","32ppt4C","d3-Cysteic Acid.Norm.Area",397907350.871596,80353897.5632048,0.201941224225171,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1321","Carnitine","Smp","32ppt4C","d4 Succinic Acid.Norm.Area",361714453.01395,89373777.6788233,0.247083789254549,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1322","Carnitine","Smp","32ppt4C","d4 Taurine.Norm.Area",373939375.288043,38978290.9367143,0.10423692585647,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1323","Carnitine","Smp","32ppt4C","Heavy Alanine.Norm.Area",393171223.81805,54114419.1244857,0.137635757263681,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1324","Carnitine","Smp","32ppt4C","Heavy Histidine.Norm.Area",492025436.352029,85440247.7300824,0.173650062410498,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1325","Carnitine","Smp","32ppt4C","Heavy Isoleucine.Norm.Area",349255099.798548,38312166.9043569,0.109696800208374,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1326","Carnitine","Smp","32ppt4C","Heavy Proline.Norm.Area",313908335.802813,21070828.3771166,0.0671241441334409,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1327","Carnitine","Smp","32ppt4C","Heavy Valine.Norm.Area",311345867.86053,22461593.1493081,0.0721435402488462,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1328","Carnitine","Smp","32ppt4C","inj.vol.Norm.Area",400057408,48190259.9185241,0.120458361612252,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1329","Carnitine","Smp","40ppt-1C","13C-Isethionic Acid.Norm.Area",89800193.389401,6610599.52643673,0.0736145355252317,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1330","Carnitine","Smp","40ppt-1C","13C-Sulfoacetic Acid.Norm.Area",115780379.619672,9988032.57019421,0.0862670566723306,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1331","Carnitine","Smp","40ppt-1C","13C-Sulfolactic Acid.Norm.Area",96399400.5299434,11329060.9167683,0.117522109624004,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1332","Carnitine","Smp","40ppt-1C","13C Acetyl CoA.Norm.Area",86180327.1107534,7391222.1617196,0.0857646102018257,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1333","Carnitine","Smp","40ppt-1C","15N AMP.Norm.Area",88703166.237846,6818401.55711333,0.0768676231785309,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1334","Carnitine","Smp","40ppt-1C","15N GMP.Norm.Area",92094286.1710823,14039740.3118751,0.152449634994659,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1335","Carnitine","Smp","40ppt-1C","D-Methionine.Norm.Area",93160330.7353732,9897858.07625408,0.106245415812976,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1336","Carnitine","Smp","40ppt-1C","d3-Cysteic Acid.Norm.Area",81508821.8840441,7506532.40583783,0.0920947233971405,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1337","Carnitine","Smp","40ppt-1C","d4 Succinic Acid.Norm.Area",85521174.3016268,779234.227884011,0.00911159410809434,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1338","Carnitine","Smp","40ppt-1C","d4 Taurine.Norm.Area",85111397.8611266,2638807.67976588,0.0310041633210106,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1339","Carnitine","Smp","40ppt-1C","Heavy Alanine.Norm.Area",85730082.0439335,8520363.95420909,0.099385930248413,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1340","Carnitine","Smp","40ppt-1C","Heavy Histidine.Norm.Area",83701392.5455674,10268668.3435047,0.122682168494561,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1341","Carnitine","Smp","40ppt-1C","Heavy Isoleucine.Norm.Area",74813703.721888,3733167.17539481,0.0498995102457762,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1342","Carnitine","Smp","40ppt-1C","Heavy Proline.Norm.Area",122675514.896258,9492964.96636472,0.0773827195621925,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1343","Carnitine","Smp","40ppt-1C","Heavy Valine.Norm.Area",99903613.9354193,7482012.70217844,0.0748923127747414,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1344","Carnitine","Smp","40ppt-1C","inj.vol.Norm.Area",94580648,5266392.60215795,0.0556815026490192,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1345","Carnitine","Smp","40ppt4C","13C-Isethionic Acid.Norm.Area",260438948.68464,26870322.1881558,0.103173209398462,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1346","Carnitine","Smp","40ppt4C","13C-Sulfoacetic Acid.Norm.Area",344418440.32617,96736785.8223195,0.280869937540824,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1347","Carnitine","Smp","40ppt4C","13C-Sulfolactic Acid.Norm.Area",223095060.209414,3192714.10057123,0.0143110031103975,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1348","Carnitine","Smp","40ppt4C","13C Acetyl CoA.Norm.Area",251760160.286048,20183781.2892144,0.0801706722234437,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1349","Carnitine","Smp","40ppt4C","15N AMP.Norm.Area",257613038.649779,31108335.3170195,0.120756059087952,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1350","Carnitine","Smp","40ppt4C","15N GMP.Norm.Area",263781476.785002,16722025.3025998,0.0633934782169306,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1351","Carnitine","Smp","40ppt4C","D-Methionine.Norm.Area",292787915.139081,81764666.7442312,0.279262437130956,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1352","Carnitine","Smp","40ppt4C","d3-Cysteic Acid.Norm.Area",280504524.738692,25900343.0871755,0.0923348495404963,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1353","Carnitine","Smp","40ppt4C","d4 Succinic Acid.Norm.Area",256559071.735058,19963233.7192845,0.0778114513132477,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1354","Carnitine","Smp","40ppt4C","d4 Taurine.Norm.Area",246792670.398611,47453844.8496898,0.192282229342727,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1355","Carnitine","Smp","40ppt4C","Heavy Alanine.Norm.Area",247095714.946202,20560673.2525671,0.0832093476693582,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1356","Carnitine","Smp","40ppt4C","Heavy Histidine.Norm.Area",298242491.291002,44418219.1242968,0.148933235274503,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1357","Carnitine","Smp","40ppt4C","Heavy Isoleucine.Norm.Area",341231438.12873,96253142.9367993,0.282075835288329,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1358","Carnitine","Smp","40ppt4C","Heavy Proline.Norm.Area",248034483.701857,17422559.3036788,0.070242488236519,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1359","Carnitine","Smp","40ppt4C","Heavy Valine.Norm.Area",238534649.483556,33083117.9308755,0.138693133272263,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1360","Carnitine","Smp","40ppt4C","inj.vol.Norm.Area",271350928,16278232.7384605,0.0599895967131556,"Heavy Proline.Norm.Area","Heavy Proline.Norm.Area"
"1361","Choline","Poo","April10AqExtracts","13C-Isethionic Acid.Norm.Area",2822984447.45201,357252849.862037,0.126551476464736,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
"1362","Choline","Poo","April10AqExtracts","13C-Sulfoacetic Acid.Norm.Area",2374711626.36965,275025672.233785,0.115814345278729,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
"1363","Choline","Poo","April10AqExtracts","13C-Sulfolactic Acid.Norm.Area",2998320051.60694,589525330.942769,0.19661854665142,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
"1364","Choline","Poo","April10AqExtracts","13C Acetyl CoA.Norm.Area",2683563962.87704,261293701.583063,0.0973681660648517,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
"1365","Choline","Poo","April10AqExtracts","15N AMP.Norm.Area",2858862355.13976,411814019.086041,0.144048214964134,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
"1366","Choline","Poo","April10AqExtracts","15N GMP.Norm.Area",2761939270.72057,229351479.1834,0.0830400152583964,"Heavy Valine.Norm.Area","Heavy Valine.Norm.Area"
